Date,Worker,Company,Hours,"Rate per Hour",Taxable,Status,"Shift Type","Paid At"
2023-05-22,"Bruce Rogers","Hughes Ltd",7,£14.49,Yes,Pending,Day,
2023-05-22,"Poppy Hill","Wilson Ltd",3,£16,Yes,Complete,Night,"2023-05-27 14:16:03"
2023-05-22,"Sophia Murray","Williams Ltd",12,£20,Yes,Complete,Day,"2023-05-26 18:30:50"
2023-05-22,"Eden Parker","Thompson Ltd",2,£19,No,Pending,Day,
2023-05-22,"Poppy Hill","Thompson Ltd",6,£19.37,No,Pending,Day,
2023-05-22,"Sofia Palmer","Moore Ltd",7,£14.41,Yes,Complete,Day,"2023-05-28 14:47:08"
2023-05-22,"Shannon Lee","Murray Ltd",10,£11,Yes,Processing,Day,
2023-05-22,"Isabel Baker","Carter Ltd",14,£12,Yes,Pending,Day,
2023-05-22,"Dale Khan","Cook Ltd",11,£18,Yes,Pending,Day,
2023-05-22,"Candice Wright","King Ltd",1,£18,Yes,Pending,Day,
2023-05-22,"Eden Parker","Simpson Ltd",13,£18,No,Complete,Day,"2023-05-30 06:26:21"
2023-05-22,"Eden Graham","Griffiths Ltd",11,£10,Yes,Complete,Day,"2023-05-28 09:53:38"
2023-05-22,"Poppy Hill","Chapman Ltd",11,£12,Yes,Pending,Day,
2023-05-22,"Megan Bell","Watson Ltd",13,£12,No,Complete,Night,"2023-05-24 09:47:40"
2023-05-22,"Leo Murray","Robinson Ltd",4,£17,Yes,Complete,Holiday,"2023-05-25 11:47:25"
2023-05-22,"Sarah Butler","Jones Ltd",16,£10.63,No,Complete,Day,"2023-05-26 23:43:42"
2023-05-22,"Louis Williams","Simpson Ltd",7,£16.06,No,Pending,Holiday,
2023-05-22,"Isobel Stevens","Griffiths Ltd",8,£18,Yes,Complete,Day,"2023-05-29 12:18:56"
2023-05-22,"Oliver Butler","Lloyd Ltd",9,£10,Yes,Complete,Day,"2023-05-28 09:16:05"
2023-05-22,"Isobel Stevens","Clark Ltd",3,£18,No,Complete,Day,"2023-05-23 05:46:22"
2023-05-22,"Sarah Butler","Hughes Ltd",5,£19.87,No,Complete,Day,"2023-05-22 13:07:34"
2023-05-22,"Isobel Stevens","Jackson Ltd",14,£13,Yes,Pending,Day,
2023-05-22,"Freya Patel","Hughes Ltd",16,£12,Yes,Pending,Day,
2023-05-22,"Abigail Lewis","Morris Ltd",6,£14.48,Yes,Pending,Night,
2023-05-22,"Isobel Stevens","Rose Ltd",15,£17,Yes,Complete,Day,"2023-05-26 18:20:31"
2023-05-22,"Joshua Harris","Jones Ltd",15,£13,No,Complete,Night,"2023-05-23 16:53:35"
2023-05-22,"Isobel Stevens","Shaw Ltd",13,£18,Yes,Complete,Day,"2023-05-25 03:37:55"
2023-05-22,"Freya Patel","Smith Ltd",5,£17,Yes,Pending,Day,
2023-05-22,"Freya Cox","Richards Ltd",13,£12,Yes,Complete,Day,"2023-05-24 01:58:07"
2023-05-22,"Kimberly Richards","Morgan Ltd",14,£18,Yes,Complete,Day,"2023-05-31 08:59:36"
2023-05-22,"Megan Bell","Morris Ltd",16,£19,Yes,Complete,Day,"2023-05-28 15:31:26"
2023-05-22,"Louis Williams","Moore Ltd",16,£11.46,No,Complete,Day,"2023-05-30 19:54:27"
2023-05-22,"Leo Murray","Adams Ltd",15,£16.78,Yes,Pending,Day,
2023-05-22,"Sebastian James","Chapman Ltd",4,£20,Yes,Complete,Day,"2023-05-27 18:58:53"
2023-05-22,"Sebastian James","Stewart Ltd",1,£12,Yes,Pending,Day,
2023-05-22,"Linda Powell","Clarke Ltd",7,£18,Yes,Complete,Day,"2023-05-27 09:01:29"
2023-05-22,"Linda Powell","Clark Ltd",4,£20,Yes,Pending,Night,
2023-05-22,"Linda Powell","Cooper Ltd",13,£10.04,Yes,Complete,Night,"2023-06-01 13:27:31"
2023-05-22,"Linda Powell","Shaw Ltd",3,£10.06,No,Complete,Night,"2023-05-23 18:56:01"
2023-05-22,"Megan Bell","Simpson Ltd",7,£13,Yes,Pending,Day,
2023-05-22,"Isobel Stevens","Murray Ltd",9,£10.27,Yes,Pending,Day,
2023-05-22,"Isobel Stevens","Baker Ltd",6,£11.64,Yes,Complete,Day,"2023-05-22 18:23:05"
2023-05-22,"Oliver Butler","Campbell Ltd",15,£12,Yes,Complete,Day,"2023-05-28 17:37:24"
2023-05-22,"Megan Bell","Davies Ltd",9,£16,Yes,Complete,Day,"2023-05-22 07:00:25"
2023-05-22,"Sebastian James","Anderson Ltd",6,£14,Yes,Complete,Day,"2023-05-25 14:00:11"
2023-05-22,"Isobel Stevens","Young Ltd",3,£10.81,Yes,Complete,Day,"2023-05-22 12:06:55"
2023-05-22,"Megan Bell","Hughes Ltd",12,£13.69,No,Complete,Day,"2023-05-23 00:27:10"
2023-05-22,"Joshua Harris","Bailey Ltd",10,£14,Yes,Complete,Night,"2023-05-25 07:35:47"
2023-05-22,"Kimberly Richards","Griffiths Ltd",11,£15.06,Yes,Failed,Day,
2023-05-22,"Sarah Butler","Davis Ltd",1,£19,Yes,Complete,Day,"2023-06-01 15:22:29"
2023-05-22,"Linda Powell","Moore Ltd",6,£16,No,Complete,Day,"2023-05-25 12:01:52"
2023-05-22,"Mary Jones","Harris Ltd",14,£14,Yes,Processing,Day,
2023-05-22,"Elliot Saunders","Bailey Ltd",16,£12,Yes,Complete,Day,"2023-05-23 18:44:47"
2023-05-22,"Kelly Edwards","Parker Ltd",5,£11,Yes,Complete,Day,"2023-06-01 10:16:48"
2023-05-22,"Bradley Brown","Hughes Ltd",4,£15,Yes,Pending,Day,
2023-05-22,"Elliot Saunders","Murray Ltd",11,£15,Yes,Complete,Night,"2023-05-26 14:11:22"
2023-05-22,"Bradley Brown","Clark Ltd",5,£20,Yes,Pending,Day,
2023-05-22,"Kimberly Richards","Hughes Ltd",7,£12,No,Complete,Day,"2023-06-02 04:01:33"
2023-05-22,"Bradley Brown","Fox Ltd",5,£11,No,Complete,Day,"2023-06-01 13:19:34"
2023-05-22,"Elliot Saunders","Ross Ltd",14,£18,Yes,Processing,Day,
2023-05-22,"Kelly Edwards","Robinson Ltd",9,£13,Yes,Complete,Day,"2023-05-27 22:22:19"
2023-05-22,"Elliot Saunders","Holmes Ltd",14,£11,Yes,Pending,Day,
2023-05-22,"Freya Patel","Smith Ltd",1,£14.96,Yes,Complete,Day,"2023-05-24 08:26:55"
2023-05-22,"Elliot Saunders","Harris Ltd",14,£18,Yes,Pending,Day,
2023-05-22,"Bradley Brown","Turner Ltd",2,£13,Yes,Complete,Day,"2023-05-23 23:21:39"
2023-05-22,"Elliot Saunders","Smith Ltd",6,£11,Yes,Complete,Day,"2023-05-25 13:24:51"
2023-05-22,"Elliot Saunders","Harris Ltd",15,£11,Yes,Complete,Day,"2023-05-28 09:26:13"
2023-05-22,"Leo Murray","Bailey Ltd",7,£20,Yes,Pending,Day,
2023-05-22,"Sarah Butler","Stewart Ltd",5,£13,Yes,Complete,Day,"2023-05-31 03:25:18"
2023-05-22,"Freya Patel","Parker Ltd",2,£10.33,Yes,Pending,Day,
2023-05-22,"Kimberly Richards","Richards Ltd",1,£15,Yes,Complete,Day,"2023-05-24 10:03:09"
2023-05-22,"Kimberly Richards","Cook Ltd",8,£14,No,Complete,Day,"2023-05-24 17:11:10"
2023-05-22,"Kimberly Richards","Rose Ltd",2,£19.1,Yes,Pending,Night,
2023-05-22,"Sarah Butler","Bennett Ltd",2,£17.2,Yes,Complete,Day,"2023-05-22 02:26:23"
2023-05-22,"Sarah Butler","Smith Ltd",5,£16.52,Yes,Pending,Day,
2023-05-22,"Mary Jones","Williams Ltd",10,£13,Yes,Complete,Day,"2023-05-30 02:16:55"
2023-05-22,"Mary Jones","Jackson Ltd",6,£10,Yes,Complete,Day,"2023-06-02 06:11:47"
2023-05-22,"Leo Murray","Cook Ltd",5,£15,Yes,Pending,Day,
2023-05-22,"Louis Williams","Williams Ltd",2,£11,Yes,Complete,Day,"2023-05-31 23:13:00"
2023-05-22,"Elliot Saunders","Morgan Ltd",14,£12,Yes,Complete,Day,"2023-05-30 00:30:17"
2023-05-22,"Elliot Saunders","Rogers Ltd",5,£12.05,No,Complete,Day,"2023-05-30 22:53:40"
2023-05-22,"Freya Cox","Clarke Ltd",10,£10,Yes,Pending,Day,
2023-05-22,"Leo Murray","Davis Ltd",16,£20,Yes,Complete,Day,"2023-05-23 21:11:37"
2023-05-22,"Elliot Saunders","King Ltd",4,£11,Yes,Complete,Night,"2023-05-25 03:43:20"
2023-05-22,"Leo Murray","Griffiths Ltd",5,£19,Yes,Pending,Day,
2023-05-22,"Linda Powell","Chapman Ltd",15,£10,Yes,Pending,Day,
2023-05-22,"Joshua Harris","Thompson Ltd",2,£19.89,Yes,Failed,Day,
2023-05-22,"Abigail Lewis","Bailey Ltd",3,£15,Yes,Failed,Night,
2023-05-22,"Isabella Reid","Mason Ltd",13,£12,Yes,Pending,Day,
2023-05-22,"Linda Powell","Hughes Ltd",3,£17.76,Yes,Complete,Night,"2023-05-23 23:26:09"
2023-05-22,"Mary Bell","Cooper Ltd",14,£18,Yes,Complete,Day,"2023-05-23 18:51:50"
2023-05-22,"Michael Bennett","Murray Ltd",1,£17.89,Yes,Pending,Day,
2023-05-22,"Candice Wright","Smith Ltd",14,£19.75,No,Complete,Day,"2023-06-01 00:12:52"
2023-05-22,"Mary Bell","Griffiths Ltd",9,£20,Yes,Complete,Day,"2023-06-01 15:36:38"
2023-05-22,"Michael Bennett","Baker Ltd",2,£17,No,Complete,Day,"2023-05-24 11:00:05"
2023-05-22,"Freddie Scott","Chapman Ltd",13,£20,No,Complete,Day,"2023-05-31 01:29:50"
2023-05-22,"Isabella Reid","Smith Ltd",4,£14.74,Yes,Pending,Day,
2023-05-22,"Dale Chapman","Davis Ltd",2,£14.31,Yes,Complete,Day,"2023-06-01 21:41:02"
2023-05-22,"Jason Kelly","Cox Ltd",5,£12,Yes,Pending,Day,
2023-05-22,"Charles Hunt","Chapman Ltd",7,£11.28,Yes,Complete,Day,"2023-05-31 17:07:24"
2023-05-22,"Joshua Harris","Shaw Ltd",1,£17,Yes,Processing,Day,
2023-05-22,"Michael Bennett","Stewart Ltd",14,£11,Yes,Pending,Day,
2023-05-22,"Abigail Lewis","Cooper Ltd",10,£10.27,Yes,Pending,Night,
2023-05-22,"Freddie Scott","Griffiths Ltd",8,£15,Yes,Complete,Day,"2023-06-01 13:29:50"
2023-05-22,"Mary Bell","Harris Ltd",4,£16.07,Yes,Complete,Night,"2023-05-26 23:32:49"
2023-05-22,"Charles Hunt","Bennett Ltd",16,£15,Yes,Complete,Day,"2023-05-30 20:11:57"
2023-05-22,"Joshua Harris","Parker Ltd",10,£18,Yes,Complete,Day,"2023-05-31 07:08:26"
2023-05-22,"Mary Bell","Davies Ltd",1,£15,Yes,Processing,Day,
2023-05-22,"Michael Bennett","Murray Ltd",15,£11,Yes,Pending,Day,
2023-05-22,"Charles Hunt","Smith Ltd",10,£16,Yes,Pending,Day,
2023-05-22,"Michael Bennett","Davies Ltd",10,£20,Yes,Pending,Day,
2023-05-22,"Michael Bennett","Simpson Ltd",3,£14.96,Yes,Processing,Day,
2023-05-22,"Mason Richards","Holmes Ltd",3,£15,Yes,Complete,Night,"2023-05-25 15:39:17"
2023-05-22,"Abigail Lewis","Fox Ltd",3,£13,Yes,Complete,Day,"2023-05-24 04:09:29"
2023-05-22,"Kelly Edwards","Griffiths Ltd",13,£18.42,Yes,Complete,Day,"2023-05-26 22:48:12"
2023-05-22,"Louis Williams","Shaw Ltd",3,£13,No,Complete,Day,"2023-05-28 08:55:31"
2023-05-22,"Linda Powell","Smith Ltd",8,£16,Yes,Complete,Night,"2023-05-23 15:39:32"
2023-05-22,"Joshua Harris","Stewart Ltd",15,£10,Yes,Complete,Night,"2023-05-22 00:09:24"
2023-05-22,"Isabella Reid","Richardson Ltd",7,£10,Yes,Processing,Night,
2023-05-22,"Dale Chapman","Powell Ltd",3,£12.46,No,Complete,Day,"2023-05-26 10:04:58"
2023-05-22,"Michael Bennett","Rogers Ltd",6,£11,Yes,Pending,Day,
2023-05-22,"Louis Williams","Young Ltd",11,£15.94,No,Pending,Night,
2023-05-22,"Dale Chapman","Ross Ltd",14,£18,Yes,Complete,Day,"2023-05-27 21:37:07"
2023-05-23,"Sophia Murray","Stewart Ltd",7,£11.87,No,Pending,Day,
2023-05-23,"Megan Bell","Bennett Ltd",3,£13.1,Yes,Pending,Day,
2023-05-23,"Freddie Scott","Lee Ltd",3,£15.99,Yes,Pending,Day,
2023-05-23,"Mary Jones","Shaw Ltd",3,£14,Yes,Pending,Day,
2023-05-23,"Mary Bell","Butler Ltd",4,£18.27,Yes,Complete,Holiday,"2023-05-24 02:34:47"
2023-05-23,"Elliot Saunders","Cook Ltd",8,£18,No,Complete,Day,"2023-05-23 11:21:36"
2023-05-23,"Leo Murray","Griffiths Ltd",6,£11,Yes,Complete,Day,"2023-06-01 17:22:14"
2023-05-23,"Mary Jones","Murray Ltd",2,£10.78,Yes,Complete,Day,"2023-06-02 03:23:06"
2023-05-23,"Elliot Saunders","Stewart Ltd",5,£19.75,Yes,Complete,Day,"2023-05-26 15:34:25"
2023-05-23,"Mary Jones","Parker Ltd",10,£12,No,Pending,Day,
2023-05-23,"Freya Cox","Shaw Ltd",12,£14,No,Pending,Night,
2023-05-23,"Leo Murray","Bailey Ltd",16,£18,Yes,Complete,Holiday,"2023-05-26 22:19:06"
2023-05-23,"Eden Parker","Chapman Ltd",12,£10,Yes,Complete,Day,"2023-06-02 00:38:58"
2023-05-23,"Mary Jones","Simpson Ltd",4,£18,Yes,Complete,Day,"2023-05-23 18:17:04"
2023-05-23,"Megan Bell","Davis Ltd",1,£12,No,Complete,Day,"2023-06-02 09:03:59"
2023-05-23,"Mary Jones","Richardson Ltd",8,£11,Yes,Pending,Day,
2023-05-23,"Freddie Scott","Murray Ltd",5,£17.55,Yes,Failed,Day,
2023-05-23,"Charles Hunt","Jackson Ltd",16,£20,Yes,Pending,Day,
2023-05-23,"Leo Murray","Clarke Ltd",9,£15,Yes,Complete,Day,"2023-05-25 23:16:17"
2023-05-23,"Kimberly Richards","Turner Ltd",7,£16.7,Yes,Pending,Day,
2023-05-23,"Eden Parker","Brown Ltd",3,£10.07,Yes,Pending,Day,
2023-05-23,"Freddie Scott","Jackson Ltd",12,£17,No,Complete,Day,"2023-05-25 01:47:47"
2023-05-23,"Jason Kelly","Chapman Ltd",13,£20,Yes,Pending,Night,
2023-05-23,"Mary Jones","Hughes Ltd",3,£17,No,Complete,Day,"2023-05-25 17:23:43"
2023-05-23,"Poppy Hill","Hughes Ltd",13,£10,Yes,Complete,Day,"2023-06-01 02:31:55"
2023-05-23,"Isabel Baker","Stewart Ltd",11,£10.43,Yes,Complete,Day,"2023-05-27 11:43:29"
2023-05-23,"Kirsten Cox","Chapman Ltd",5,£10,Yes,Pending,Day,
2023-05-23,"Candice Wright","Murray Ltd",1,£19,No,Complete,Day,"2023-05-27 11:28:55"
2023-05-23,"Mohammed Simpson","White Ltd",6,£13.35,Yes,Failed,Day,
2023-05-23,"Dylan Lee","Miller Ltd",3,£15,Yes,Pending,Day,
2023-05-23,"Mason Richards","Cox Ltd",8,£19,Yes,Complete,Day,"2023-05-31 12:51:53"
2023-05-23,"Charles Hunt","Butler Ltd",12,£15,No,Pending,Day,
2023-05-23,"Bradley Brown","Ward Ltd",9,£14,No,Pending,Day,
2023-05-23,"Eden Parker","Jackson Ltd",14,£16,Yes,Complete,Holiday,"2023-05-29 01:13:04"
2023-05-23,"Elliott Jackson","Williams Ltd",1,£13.27,Yes,Pending,Day,
2023-05-23,"Elliot Saunders","Bennett Ltd",12,£17,Yes,Complete,Day,"2023-05-26 18:14:37"
2023-05-23,"Kirsten Cox","Clarke Ltd",16,£20,Yes,Complete,Holiday,"2023-05-26 22:13:59"
2023-05-23,"Dale Chapman","Simpson Ltd",4,£19,Yes,Complete,Day,"2023-05-24 17:00:31"
2023-05-23,"Mary Jones","Shaw Ltd",4,£12,Yes,Pending,Day,
2023-05-23,"Michael Bennett","Harris Ltd",12,£19,Yes,Complete,Day,"2023-05-28 21:33:17"
2023-05-23,"Mohammed Simpson","Robertson Ltd",4,£20,Yes,Pending,Day,
2023-05-23,"Kelly Edwards","Harris Ltd",5,£15.91,No,Complete,Day,"2023-05-30 20:23:39"
2023-05-23,"Freddie Scott","Davis Ltd",10,£12.31,Yes,Pending,Day,
2023-05-23,"Poppy Hill","Simpson Ltd",1,£19,Yes,Complete,Day,"2023-05-30 03:04:11"
2023-05-23,"Kimberly Richards","Clarke Ltd",14,£18,No,Pending,Day,
2023-05-23,"Linda Powell","Davis Ltd",11,£14,Yes,Complete,Day,"2023-05-28 04:43:24"
2023-05-23,"Charles Hunt","Rogers Ltd",15,£14,No,Complete,Day,"2023-05-31 19:27:10"
2023-05-23,"Michael Bennett","Parker Ltd",6,£19.61,Yes,Pending,Holiday,
2023-05-23,"Candice Wright","Fox Ltd",2,£13,No,Complete,Day,"2023-05-26 04:38:21"
2023-05-23,"Linda Powell","Murray Ltd",2,£16,Yes,Complete,Night,"2023-06-01 00:59:36"
2023-05-23,"Kimberly Richards","Young Ltd",5,£19,Yes,Pending,Day,
2023-05-23,"Elliot Saunders","Jackson Ltd",11,£11,Yes,Pending,Day,
2023-05-23,"Elliot Saunders","Watson Ltd",2,£18.28,Yes,Complete,Day,"2023-05-29 12:38:46"
2023-05-23,"Kimberly Richards","Shaw Ltd",5,£13.96,Yes,Pending,Day,
2023-05-23,"Linda Powell","Fox Ltd",6,£12,Yes,Complete,Day,"2023-06-02 00:31:48"
2023-05-23,"Mary Bell","Clarke Ltd",12,£11,Yes,Complete,Night,"2023-05-29 23:48:07"
2023-05-23,"Mary Jones","Parker Ltd",2,£12.46,No,Pending,Day,
2023-05-23,"Dale Chapman","Thomas Ltd",14,£17.34,Yes,Complete,Night,"2023-05-26 04:30:18"
2023-05-23,"Freddie Scott","Richards Ltd",6,£20,Yes,Pending,Day,
2023-05-23,"Isobel Stevens","Cook Ltd",12,£12,No,Complete,Day,"2023-05-27 23:27:07"
2023-05-23,"Kimberly Richards","James Ltd",9,£14.09,Yes,Complete,Night,"2023-05-25 00:18:33"
2023-05-23,"Kimberly Richards","Lee Ltd",10,£16,Yes,Complete,Day,"2023-05-28 12:37:17"
2023-05-23,"Sarah Butler","Murray Ltd",1,£19,Yes,Complete,Night,"2023-05-31 07:22:43"
2023-05-23,"Sarah Butler","Griffiths Ltd",11,£12,Yes,Complete,Day,"2023-05-25 15:17:36"
2023-05-23,"Will Wilson","Shaw Ltd",3,£14,Yes,Complete,Night,"2023-05-24 15:53:42"
2023-05-23,"Isabel Baker","Chapman Ltd",10,£15,Yes,Complete,Day,"2023-05-28 10:38:29"
2023-05-23,"Bruce Rogers","Phillips Ltd",11,£13,Yes,Complete,Day,"2023-05-25 04:12:02"
2023-05-23,"Shannon Lee","Richards Ltd",12,£13,Yes,Complete,Day,"2023-05-24 05:49:03"
2023-05-23,"Oliver Butler","Hughes Ltd",10,£11.59,Yes,Pending,Night,
2023-05-23,"Shannon Lee","Stewart Ltd",12,£18,Yes,Complete,Day,"2023-05-25 16:52:39"
2023-05-23,"Eden Parker","Williams Ltd",8,£19,No,Complete,Day,"2023-05-26 06:09:01"
2023-05-23,"Isobel Stevens","Rose Ltd",15,£15.6,Yes,Processing,Day,
2023-05-23,"Sebastian James","Moore Ltd",16,£14.63,No,Complete,Day,"2023-05-26 18:00:52"
2023-05-23,"Bruce Rogers","Watson Ltd",15,£14.31,Yes,Pending,Day,
2023-05-23,"Oliver Butler","Phillips Ltd",12,£18,Yes,Complete,Day,"2023-05-27 04:07:22"
2023-05-23,"Elliott Jackson","Rogers Ltd",13,£16,Yes,Complete,Day,"2023-05-23 07:55:10"
2023-05-23,"Sebastian James","Hughes Ltd",10,£18,Yes,Complete,Night,"2023-05-29 10:11:04"
2023-05-23,"Isobel Stevens","Bailey Ltd",16,£13,Yes,Pending,Day,
2023-05-23,"Megan Bell","Murray Ltd",8,£17,Yes,Pending,Day,
2023-05-23,"Bruce Rogers","Hughes Ltd",14,£16,No,Complete,Day,"2023-05-28 02:17:20"
2023-05-23,"Mason Richards","Morgan Ltd",15,£18.92,No,Complete,Night,"2023-05-24 13:53:18"
2023-05-23,"Megan Bell","Clarke Ltd",1,£10.13,Yes,Processing,Day,
2023-05-23,"Bruce Rogers","Richards Ltd",14,£14,Yes,Complete,Day,"2023-05-30 18:12:45"
2023-05-23,"Dale Chapman","Bailey Ltd",7,£17,Yes,Complete,Day,"2023-05-31 21:14:18"
2023-05-23,"Michael Bennett","Miller Ltd",16,£14,Yes,Complete,Day,"2023-05-28 13:15:28"
2023-05-23,"Dale Chapman","Richards Ltd",11,£15.58,Yes,Processing,Night,
2023-05-23,"Poppy Hill","Cook Ltd",6,£10.23,No,Pending,Day,
2023-05-23,"Shannon Lee","Mason Ltd",4,£11,No,Processing,Night,
2023-05-23,"Will Wilson","Bennett Ltd",7,£14.8,Yes,Complete,Night,"2023-05-24 21:58:28"
2023-05-23,"Will Wilson","Thompson Ltd",15,£17,Yes,Failed,Day,
2023-05-23,"Mary Bell","Rose Ltd",8,£10,Yes,Complete,Holiday,"2023-05-31 02:16:30"
2023-05-23,"Mohammed Simpson","Fox Ltd",8,£15,Yes,Pending,Day,
2023-05-23,"Megan Bell","Young Ltd",1,£14,Yes,Complete,Day,"2023-06-02 06:12:46"
2023-05-23,"Mary Bell","Richards Ltd",16,£17,Yes,Complete,Night,"2023-05-30 20:59:45"
2023-05-23,"Leo Murray","Lloyd Ltd",10,£18,Yes,Pending,Day,
2023-05-23,"Megan Bell","Cook Ltd",11,£14,Yes,Complete,Day,"2023-05-29 15:37:07"
2023-05-23,"Mohammed Simpson","Smith Ltd",8,£11.74,Yes,Complete,Night,"2023-05-26 07:42:23"
2023-05-23,"Mary Bell","Knight Ltd",4,£13,Yes,Pending,Day,
2023-05-23,"Oliver Butler","Shaw Ltd",13,£12,Yes,Complete,Day,"2023-05-26 20:12:20"
2023-05-23,"Megan Bell","Richards Ltd",3,£14.51,Yes,Complete,Day,"2023-05-23 01:35:56"
2023-05-23,"Kimberly Richards","Ross Ltd",10,£20,Yes,Pending,Day,
2023-05-23,"Sarah Butler","Khan Ltd",12,£14,Yes,Complete,Day,"2023-05-31 14:13:35"
2023-05-23,"Poppy Hill","Cook Ltd",12,£20,Yes,Complete,Day,"2023-05-29 03:42:05"
2023-05-23,"Mason Richards","Knight Ltd",15,£11.05,Yes,Complete,Day,"2023-05-27 17:29:32"
2023-05-23,"Isobel Stevens","Morgan Ltd",4,£11,No,Complete,Day,"2023-05-24 03:34:33"
2023-05-23,"Will Wilson","Cook Ltd",1,£15,Yes,Complete,Night,"2023-05-27 19:18:06"
2023-05-23,"Mohammed Simpson","Smith Ltd",13,£12,Yes,Complete,Day,"2023-05-28 11:21:28"
2023-05-23,"Leo Murray","Clark Ltd",12,£10,Yes,Complete,Day,"2023-05-28 11:22:38"
2023-05-23,"Leo Murray","Ross Ltd",2,£10,Yes,Complete,Day,"2023-05-24 00:25:39"
2023-05-23,"Kimberly Richards","Adams Ltd",15,£10.25,Yes,Pending,Night,
2023-05-23,"Dale Chapman","Murray Ltd",7,£16.87,Yes,Pending,Day,
2023-05-23,"Eden Parker","Carter Ltd",16,£17.64,Yes,Complete,Night,"2023-05-23 22:45:10"
2023-05-23,"Sophia Murray","Ross Ltd",11,£19.27,Yes,Complete,Day,"2023-05-24 13:08:12"
2023-05-23,"Kimberly Richards","Shaw Ltd",6,£17.04,No,Complete,Day,"2023-06-01 00:35:24"
2023-05-23,"Sarah Butler","Fox Ltd",14,£14,Yes,Pending,Night,
2023-05-23,"Sarah Butler","Shaw Ltd",1,£10,Yes,Complete,Holiday,"2023-05-25 06:19:39"
2023-05-23,"Mason Richards","Holmes Ltd",4,£16.97,Yes,Pending,Day,
2023-05-23,"Kimberly Richards","Parker Ltd",12,£10.05,Yes,Complete,Holiday,"2023-05-28 00:47:26"
2023-05-23,"Leo Murray","Stewart Ltd",6,£16.52,Yes,Complete,Day,"2023-05-31 08:15:05"
2023-05-23,"Michael Bennett","Griffiths Ltd",15,£18,Yes,Pending,Day,
2023-05-23,"Kirsten Cox","Williams Ltd",7,£10,No,Complete,Day,"2023-05-29 08:43:18"
2023-05-23,"Freya Patel","Williams Ltd",11,£11.25,Yes,Failed,Day,
2023-05-23,"Isabella Reid","Stewart Ltd",1,£13,Yes,Complete,Day,"2023-05-30 13:56:30"
2023-05-23,"Abigail Lewis","Powell Ltd",7,£17.65,Yes,Complete,Day,"2023-05-25 13:05:22"
2023-05-23,"Candice Wright","Cooper Ltd",5,£16,Yes,Complete,Day,"2023-05-30 00:12:14"
2023-05-23,"Joshua Harris","Thompson Ltd",12,£12,Yes,Complete,Night,"2023-06-01 12:13:30"
2023-05-23,"Eden Graham","Bennett Ltd",16,£12,Yes,Pending,Night,
2023-05-23,"Abigail Lewis","James Ltd",13,£17.83,Yes,Complete,Day,"2023-05-30 07:33:06"
2023-05-23,"Kirsten Cox","Miller Ltd",13,£16,Yes,Pending,Day,
2023-05-23,"Joshua Harris","Lloyd Ltd",15,£18,Yes,Pending,Holiday,
2023-05-23,"Freya Patel","Morgan Ltd",12,£17,No,Complete,Night,"2023-05-28 07:36:11"
2023-05-23,"Kirsten Cox","Watson Ltd",10,£20,No,Complete,Day,"2023-05-24 05:24:39"
2023-05-23,"Louis Williams","Rogers Ltd",6,£18.62,No,Pending,Day,
2023-05-23,"Kelly Edwards","Hughes Ltd",10,£18.86,Yes,Complete,Day,"2023-06-01 05:07:52"
2023-05-23,"Isabella Reid","Rogers Ltd",1,£20,Yes,Complete,Day,"2023-05-23 21:42:36"
2023-05-23,"Abigail Lewis","Clarke Ltd",15,£11.33,Yes,Complete,Night,"2023-05-25 04:34:48"
2023-05-23,"Joshua Harris","Smith Ltd",11,£15,No,Processing,Day,
2023-05-23,"Mohammed Simpson","Watson Ltd",6,£14,No,Complete,Day,"2023-05-28 20:39:00"
2023-05-23,"Joshua Harris","Phillips Ltd",6,£18.45,Yes,Failed,Day,
2023-05-23,"Elliott Jackson","Rogers Ltd",7,£12,Yes,Complete,Night,"2023-05-28 19:08:20"
2023-05-23,"Candice Wright","Lee Ltd",10,£20,Yes,Complete,Day,"2023-06-01 01:20:50"
2023-05-23,"Louis Williams","Taylor Ltd",12,£16,Yes,Pending,Day,
2023-05-23,"Dale Khan","Murray Ltd",1,£14,Yes,Complete,Day,"2023-05-28 12:04:10"
2023-05-23,"Elliot Saunders","Khan Ltd",5,£18,Yes,Pending,Day,
2023-05-23,"Dale Khan","Turner Ltd",7,£17,Yes,Pending,Day,
2023-05-23,"Eden Graham","Jackson Ltd",4,£19,Yes,Pending,Day,
2023-05-23,"Freya Patel","Morgan Ltd",6,£15,Yes,Complete,Day,"2023-05-30 00:37:02"
2023-05-23,"Elliot Saunders","Richards Ltd",8,£20,Yes,Pending,Night,
2023-05-23,"Louis Williams","Butler Ltd",7,£11,Yes,Complete,Night,"2023-05-23 09:13:54"
2023-05-23,"Louis Williams","King Ltd",14,£10,Yes,Pending,Day,
2023-05-23,"Abigail Lewis","Richardson Ltd",3,£15,Yes,Complete,Day,"2023-05-23 10:22:28"
2023-05-23,"Isabella Reid","Young Ltd",3,£19,Yes,Complete,Day,"2023-05-23 20:19:44"
2023-05-23,"Elliot Saunders","Stewart Ltd",7,£10.78,Yes,Complete,Day,"2023-05-26 18:16:47"
2023-05-23,"Candice Wright","Parker Ltd",11,£15,Yes,Complete,Day,"2023-05-29 21:53:28"
2023-05-23,"Kelly Edwards","Cox Ltd",7,£13,Yes,Complete,Night,"2023-05-26 23:07:01"
